parent_id,sequence,alt,pos,att1,att2,att3,att4,att5,att6,att7,att8,choice
10229,6,1,1,3,4,2,1,3,1,2,2,0
10229,6,2,2,5,3,4,3,3,4,2,1,1
10229,7,1,1,1,2,3,4,3,1,3,1,1
10229,7,2,2,1,4,1,3,2,3,3,3,0
10229,8,1,1,5,2,1,2,2,2,1,2,0
10229,8,2,2,1,1,5,3,4,4,3,1,1
10233,1,1,1,4,1,4,2,2,4,3,3,1
10233,1,2,2,1,1,1,1,4,1,1,2,0
10233,2,1,1,2,1,2,1,4,4,1,1,0
10233,2,2,2,6,1,5,2,2,2,3,3,1
10233,3,1,1,6,1,5,2,2,2,3,2,1
10233,3,2,2,4,1,1,3,4,3,1,3,0
10233,4,1,1,3,3,2,1,2,2,1,3,0
10233,4,2,2,5,4,5,3,1,2,2,1,1
10233,5,1,1,6,1,1,2,1,4,3,3,0
10233,5,2,2,4,1,5,2,3,2,2,1,1
10233,6,1,1,5,3,3,2,3,2,2,2,1
10233,6,2,2,3,2,3,1,2,3,2,3,0
10233,7,1,1,3,4,2,3,2,1,2,1,0
10233,7,2,2,1,5,5,3,1,4,3,2,1
10233,8,1,1,3,3,5,2,3,3,2,2,1
10233,8,2,2,1,4,1,4,2,1,2,3,0
10234,1,1,1,6,1,5,2,2,2,3,2,0
10234,1,2,2,4,1,1,3,4,3,1,3,1
10234,2,1,1,3,3,2,1,2,2,1,3,0
10234,2,2,2,5,4,5,3,1,2,2,1,1
10234,3,1,1,3,3,5,2,3,3,2,2,1
10234,3,2,2,1,4,1,4,2,1,2,3,0
10234,4,1,1,3,4,2,3,2,1,2,1,0
10234,4,2,2,1,5,5,3,1,4,3,2,1
10234,5,1,1,4,1,4,2,2,4,3,3,1
10234,5,2,2,6,1,1,1,4,1,1,2,0
10234,6,1,1,5,3,3,2,3,2,2,2,1
10234,6,2,2,3,2,3,1,2,3,2,3,0
10234,7,1,1,2,1,2,1,4,4,1,1,1
10234,7,2,2,6,1,5,2,2,2,3,3,0
10234,8,1,1,6,1,1,2,1,4,3,3,0
10234,8,2,2,4,1,5,2,3,2,2,1,1
10235,1,1,1,6,5,2,3,4,3,2,3,1
10235,1,2,2,1,1,3,2,4,4,3,2,0
10235,2,1,1,2,5,5,1,2,2,1,2,1
10235,2,2,2,4,3,1,3,3,2,3,2,0
10235,3,1,1,6,3,2,2,4,3,1,1,0
10235,3,2,2,6,5,2,1,1,2,3,3,1
10235,4,1,1,2,1,5,4,4,3,3,3,0
10235,4,2,2,5,1,1,4,1,3,1,2,1
10235,5,1,1,1,1,5,1,1,4,1,2,1
10235,5,2,2,5,3,3,4,2,3,1,1,0
10235,6,1,1,5,4,4,2,3,1,2,2,1
10235,6,2,2,1,1,2,3,2,3,3,3,0
10235,7,1,1,5,4,4,2,2,2,2,1,0
10235,7,2,2,3,2,3,2,2,3,2,2,1
10235,8,1,1,5,4,1,3,4,1,2,1,0
10235,8,2,2,5,5,2,3,1,3,2,3,1
10236,1,1,1,1,5,3,2,3,4,3,1,1
10236,1,2,2,2,4,5,3,2,2,1,2,0
10236,2,1,1,3,3,3,4,4,4,1,3,0
10236,2,2,2,4,2,1,4,3,1,3,1,1
10236,3,1,1,3,5,1,3,1,3,2,2,0
10236,3,2,2,2,2,4,2,3,2,2,2,1
10236,4,1,1,4,4,3,1,1,3,3,2,1
10236,4,2,2,4,4,3,2,4,1,2,1,0
10236,5,1,1,6,4,2,4,4,4,1,3,1
10236,5,2,2,2,4,5,1,1,3,1,3,0
10236,6,1,1,1,5,2,1,4,2,3,1,0
10236,6,2,2,3,1,4,3,3,2,3,1,1
10236,7,1,1,2,4,1,1,3,3,1,1,1
10236,7,2,2,5,2,4,1,2,1,3,3,0
10236,8,1,1,1,5,1,2,1,3,3,2,0
10236,8,2,2,4,5,4,1,4,2,1,1,1
10237,1,1,1,2,1,5,3,3,3,1,1,1
10237,1,2,2,2,5,5,2,4,2,3,1,0
10237,2,1,1,6,4,3,2,3,2,1,2,0
10237,2,2,2,5,2,3,1,4,4,3,2,1
10237,3,1,1,6,5,5,1,4,2,1,3,1
10237,3,2,2,6,4,1,1,1,3,3,1,0
10237,4,1,1,1,3,3,2,2,2,1,3,1
10237,4,2,2,4,5,3,2,3,4,1,1,0
10237,5,1,1,2,2,4,1,4,1,2,3,1
10237,5,2,2,5,3,3,1,2,4,3,2,0
10237,6,1,1,4,4,2,2,3,3,2,3,0
10237,6,2,2,3,2,3,4,3,4,2,1,1
10237,7,1,1,1,1,1,2,3,2,1,2,0
10237,7,2,2,6,1,4,1,1,1,3,3,1
10237,8,1,1,5,5,5,4,1,4,3,1,1
10237,8,2,2,2,5,2,2,3,3,1,3,0
10238,1,1,1,1,1,1,3,3,3,2,2,1
10238,1,2,2,2,5,1,3,1,2,2,3,0
10238,2,1,1,4,4,4,3,1,3,2,2,1
10238,2,2,2,5,1,1,2,2,3,2,3,0
10238,3,1,1,6,3,2,4,3,4,3,1,0
10238,3,2,2,2,4,3,2,2,3,2,2,1
10238,4,1,1,5,4,4,2,1,2,1,3,0
10238,4,2,2,3,4,1,3,2,3,3,2,1
10238,5,1,1,4,3,4,1,2,3,3,3,0
10238,5,2,2,2,3,4,1,4,2,1,1,1
10238,6,1,1,4,4,2,4,2,2,3,1,1
10238,6,2,2,5,3,5,1,2,1,1,1,0
10238,7,1,1,2,2,1,1,1,3,1,2,0
10238,7,2,2,2,5,3,4,1,2,1,1,1
10238,8,1,1,5,5,1,3,2,3,2,1,0
10238,8,2,2,3,3,4,3,3,1,2,3,1
10239,1,1,1,3,1,4,2,3,2,2,3,1
10239,1,2,2,2,5,5,4,2,3,2,1,0
10239,2,1,1,5,4,2,3,2,3,3,3,1
10239,2,2,2,1,4,3,2,3,3,1,2,0
10239,3,1,1,4,2,3,3,2,2,2,1,1
10239,3,2,2,3,5,4,1,2,3,3,3,0
10239,4,1,1,4,3,4,3,1,4,2,2,0
10239,4,2,2,6,2,2,4,4,1,2,2,1
10239,5,1,1,1,1,4,1,4,4,1,1,1
10239,5,2,2,5,3,1,1,1,1,2,3,0
10239,6,1,1,1,4,5,1,1,3,3,2,1
10239,6,2,2,5,5,1,1,4,1,1,1,0
10239,7,1,1,4,2,5,1,1,4,3,3,1
10239,7,2,2,3,5,1,3,1,1,2,1,0
10239,8,1,1,2,1,2,1,4,4,3,3,0
10239,8,2,2,3,2,1,1,1,1,1,1,1
10241,1,1,1,6,4,5,3,4,1,1,3,1
10241,1,2,2,3,3,2,4,1,4,3,1,0
10241,2,1,1,5,5,3,4,1,3,3,1,1
10241,2,2,2,2,2,4,1,2,2,3,1,0
10241,3,1,1,3,2,3,4,3,1,2,1,0
10241,3,2,2,4,4,2,2,4,2,1,1,1
10241,4,1,1,5,3,3,4,3,4,1,2,1
10241,4,2,2,3,1,3,1,2,1,1,1,0
10241,5,1,1,2,2,3,1,1,1,3,3,0
10241,5,2,2,6,3,2,1,4,4,2,1,1
10241,6,1,1,1,4,5,4,2,4,2,3,0
10241,6,2,2,4,2,2,4,2,1,2,1,1
10241,7,1,1,2,5,1,3,4,2,2,3,0
10241,7,2,2,3,4,5,1,2,3,2,3,1
10241,8,1,1,3,4,2,2,4,1,1,3,0
10241,8,2,2,5,5,4,2,2,2,3,1,1
10242,1,1,1,1,2,3,4,3,1,3,1,0
10242,1,2,2,3,4,1,3,2,3,3,3,1
10242,2,1,1,5,2,1,2,2,2,1,2,1
10242,2,2,2,1,1,5,3,4,4,3,1,0
10242,3,1,1,1,1,2,1,4,1,3,3,0
10242,3,2,2,4,5,1,4,4,1,3,1,1
10242,4,1,1,2,2,4,3,1,4,3,2,1
10242,4,2,2,2,2,3,4,3,1,1,1,0
10242,5,1,1,1,5,3,4,1,4,3,1,0
10242,5,2,2,6,5,3,4,3,1,1,3,1
10242,6,1,1,3,4,2,1,3,1,2,2,1
10242,6,2,2,5,3,4,3,3,4,2,1,0
10242,7,1,1,4,2,2,3,3,3,3,2,0
10242,7,2,2,3,1,5,2,3,2,1,1,1
10242,8,1,1,6,2,5,2,3,3,1,2,1
10242,8,2,2,1,5,4,2,1,4,1,2,0
10244,1,1,1,2,5,3,2,3,2,3,2,0
10244,1,2,2,5,2,1,2,3,4,1,2,1
10244,2,1,1,6,4,2,3,2,3,3,3,0
10244,2,2,2,3,3,3,2,3,2,1,1,1
10244,3,1,1,6,3,3,2,3,4,2,2,0
10244,3,2,2,3,4,2,4,1,1,2,3,1
10244,4,1,1,5,4,4,4,3,2,2,1,1
10244,4,2,2,2,3,3,2,2,3,1,3,0
10244,5,1,1,4,3,1,4,4,3,3,1,0
10244,5,2,2,6,5,5,3,1,2,2,2,1
10244,6,1,1,2,1,4,3,2,2,3,2,0
10244,6,2,2,1,5,5,2,2,3,1,1,1
10244,7,1,1,2,4,2,3,1,2,1,2,0
10244,7,2,2,3,1,4,2,4,2,2,1,1
10244,8,1,1,2,2,2,3,3,2,2,1,0
10244,8,2,2,5,5,1,1,3,4,3,2,1
10246,1,1,1,3,4,2,3,1,2,1,2,0
10246,1,2,2,3,1,4,2,4,2,2,1,1
10246,2,1,1,2,1,4,3,2,2,3,2,0
10246,2,2,2,1,5,5,2,2,3,1,1,1
10246,3,1,1,2,2,2,3,3,2,2,1,1
10246,3,2,2,5,5,1,1,3,4,3,2,0
10246,4,1,1,6,4,2,3,2,3,3,3,1
10246,4,2,2,3,3,3,2,3,2,1,1,0
10246,5,1,1,5,5,3,2,3,2,3,2,1
10246,5,2,2,5,2,1,2,3,4,1,2,0
10246,6,1,1,5,4,4,4,3,2,2,1,0
10246,6,2,2,2,3,3,2,2,3,1,3,1
10246,7,1,1,4,3,1,4,4,3,3,1,1
10246,7,2,2,6,5,5,3,1,2,2,2,0
10246,8,1,1,6,3,3,2,3,4,2,2,0
10246,8,2,2,3,4,2,4,1,1,2,3,1
10247,1,1,1,2,4,1,1,3,3,1,1,0
10247,1,2,2,5,2,4,1,2,1,3,3,1
10247,2,1,1,6,4,2,4,4,4,1,3,1
10247,2,2,2,2,4,5,1,1,3,1,3,0
10247,3,1,1,1,5,2,1,4,2,3,1,0
10247,3,2,2,3,1,4,3,3,2,3,1,1
10247,4,1,1,3,5,1,3,1,3,2,2,0
10247,4,2,2,2,2,4,2,3,2,2,2,1
10247,5,1,1,4,4,3,1,1,3,3,2,0
10247,5,2,2,4,4,3,2,4,1,2,1,1
10247,6,1,1,1,5,3,2,3,4,3,1,0
10247,6,2,2,5,4,5,3,2,2,1,2,1
10247,7,1,1,1,5,1,2,1,3,3,2,0
10247,7,2,2,4,5,4,1,4,2,1,1,1
10247,8,1,1,3,3,3,4,4,4,1,3,1
10247,8,2,2,4,2,1,4,3,1,3,1,0
10248,1,1,1,4,5,1,3,4,2,2,2,1
10248,1,2,2,2,1,2,1,4,1,1,2,0
10248,2,1,1,3,3,2,1,4,1,3,1,0
10248,2,2,2,5,3,4,4,3,1,2,1,1
10248,3,1,1,2,1,1,4,1,1,1,2,0
10248,3,2,2,3,3,3,3,4,3,2,1,1
10248,4,1,1,1,1,1,4,3,2,1,3,0
10248,4,2,2,3,5,1,1,4,3,1,2,1
10248,5,1,1,4,2,1,2,2,1,2,3,1
10248,5,2,2,1,5,5,3,1,4,1,2,0
10248,6,1,1,5,3,1,1,4,3,1,3,1
10248,6,2,2,6,4,2,1,1,1,3,1,0
10248,7,1,1,1,5,2,3,3,4,3,3,1
10248,7,2,2,6,1,2,4,4,2,2,1,0
10248,8,1,1,1,4,4,4,2,3,3,3,0
10248,8,2,2,6,3,1,1,3,1,3,3,1
10249,1,1,1,6,3,3,1,3,4,3,1,0
10249,1,2,2,4,3,4,2,2,2,2,3,1
10249,2,1,1,3,1,4,4,1,1,3,3,1
10249,2,2,2,4,1,1,3,4,4,1,2,0
10249,3,1,1,1,5,1,2,1,3,1,1,0
10249,3,2,2,3,5,4,1,4,2,3,3,1
10249,4,1,1,1,1,1,3,3,1,3,1,0
10249,4,2,2,1,4,3,4,2,4,1,3,1
10249,5,1,1,5,2,1,3,1,3,1,2,0
10249,5,2,2,2,2,5,2,4,3,3,2,1
10249,6,1,1,5,5,1,1,1,1,1,3,1
10249,6,2,2,4,1,2,4,1,3,2,3,0
10249,7,1,1,3,3,3,4,3,4,1,1,1
10249,7,2,2,6,5,2,4,1,2,3,2,0
10249,8,1,1,1,5,5,1,2,4,3,3,1
10249,8,2,2,5,5,1,3,3,2,1,2,0
10251,1,1,1,2,2,4,3,1,4,3,2,1
10251,1,2,2,2,2,3,4,3,1,1,1,0
10251,2,1,1,3,4,2,1,3,1,2,2,0
10251,2,2,2,5,3,4,3,3,4,2,1,1
10251,3,1,1,1,2,3,4,3,1,3,1,0
10251,3,2,2,4,4,1,3,2,3,3,3,1
10251,4,1,1,5,2,1,2,2,2,1,2,0
10251,4,2,2,1,1,5,3,4,4,3,1,1
10251,5,1,1,6,2,5,2,3,3,1,2,0
10251,5,2,2,1,5,4,2,1,4,1,2,1
10251,6,1,1,1,5,3,4,1,4,3,1,0
10251,6,2,2,6,5,3,4,3,1,1,3,1
10251,7,1,1,1,1,2,1,4,1,3,3,0
10251,7,2,2,2,5,1,4,4,1,3,1,1
10251,8,1,1,4,2,2,3,3,3,3,2,0
10251,8,2,2,3,1,5,2,3,2,1,1,1
10252,1,1,1,1,4,4,4,3,1,1,1,1
10252,1,2,2,4,3,2,2,2,1,3,2,0
10252,2,1,1,1,4,4,4,2,1,3,1,1
10252,2,2,2,6,1,1,1,1,1,3,2,0
10252,3,1,1,6,5,5,4,1,1,1,1,1
10252,3,2,2,2,4,1,3,3,4,1,3,0
10252,4,1,1,5,1,3,4,3,1,1,3,0
10252,4,2,2,5,5,3,1,4,4,1,2,1
10252,5,1,1,5,2,5,1,1,4,1,1,0
10252,5,2,2,4,4,2,1,4,2,2,3,1
10252,6,1,1,1,1,3,2,1,2,3,3,0
10252,6,2,2,3,5,5,3,2,2,1,1,1
10252,7,1,1,2,1,3,3,3,3,3,1,1
10252,7,2,2,2,2,1,4,1,1,2,2,0
10252,8,1,1,3,5,3,1,1,4,1,2,0
10252,8,2,2,1,5,5,1,4,1,3,2,1
10253,1,1,1,5,4,1,3,4,1,2,1,0
10253,1,2,2,6,5,2,3,1,3,2,3,1
10253,2,1,1,6,3,2,2,4,3,1,1,1
10253,2,2,2,5,5,2,1,1,2,3,3,0
10253,3,1,1,2,5,5,1,2,2,1,2,1
10253,3,2,2,4,3,1,3,3,2,3,2,0
10253,4,1,1,5,4,4,2,2,2,2,1,0
10253,4,2,2,3,2,3,2,2,3,2,2,1
10253,5,1,1,6,5,2,3,4,3,2,3,0
10253,5,2,2,6,1,3,2,4,4,3,2,1
10253,6,1,1,5,4,4,2,3,1,2,2,0
10253,6,2,2,1,1,2,3,2,3,3,3,1
10253,7,1,1,2,1,5,4,4,3,3,3,1
10253,7,2,2,1,1,1,4,1,3,1,2,0
10253,8,1,1,1,1,5,1,1,4,1,2,0
10253,8,2,2,5,3,3,4,2,3,1,1,1
10254,1,1,1,6,3,2,4,3,4,3,1,0
10254,1,2,2,2,4,3,2,2,3,2,2,1
10254,2,1,1,4,3,4,1,2,3,3,3,1
10254,2,2,2,2,3,4,1,4,2,1,1,0
10254,3,1,1,4,4,2,4,2,2,3,1,1
10254,3,2,2,5,3,5,1,2,1,1,1,0
10254,4,1,1,5,5,1,3,2,3,2,1,0
10254,4,2,2,3,3,4,3,3,1,2,3,1
10254,5,1,1,1,1,1,3,3,3,2,2,0
10254,5,2,2,2,5,1,3,1,2,2,3,1
10254,6,1,1,5,4,4,2,1,2,1,3,0
10254,6,2,2,3,4,1,3,2,3,3,2,1
10254,7,1,1,4,4,4,3,1,3,2,2,1
10254,7,2,2,5,1,1,2,2,3,2,3,0
10254,8,1,1,2,2,1,1,1,3,1,2,0
10254,8,2,2,2,5,3,4,1,2,1,1,1
10256,1,1,1,2,2,3,1,1,1,3,3,0
10256,1,2,2,6,3,2,1,4,4,2,1,1
10256,2,1,1,1,4,5,4,2,4,2,3,1
10256,2,2,2,4,2,2,4,2,1,2,1,0
10256,3,1,1,6,4,5,3,4,1,1,3,1
10256,3,2,2,3,3,2,4,1,4,3,1,0
10256,4,1,1,2,5,1,3,4,2,2,3,0
10256,4,2,2,1,4,5,1,2,3,2,3,1
10256,5,1,1,5,5,3,4,1,3,3,1,1
10256,5,2,2,2,2,4,1,2,2,3,1,0
10256,6,1,1,3,2,3,4,3,1,2,1,0
10256,6,2,2,4,4,2,2,4,2,1,1,1
10256,7,1,1,3,4,2,2,4,1,1,3,1
10256,7,2,2,3,5,4,2,2,2,3,1,0
10256,8,1,1,5,3,3,4,3,4,1,2,0
10256,8,2,2,3,1,3,1,2,1,1,1,1
10257,1,1,1,1,5,3,4,1,4,3,1,1
10257,1,2,2,6,5,3,4,3,1,1,3,0
10257,2,1,1,3,4,2,1,3,1,2,2,0
10257,2,2,2,5,3,4,3,3,4,2,1,1
10257,3,1,1,6,2,5,2,3,3,1,2,1
10257,3,2,2,1,5,4,2,1,4,1,2,0
10257,4,1,1,5,2,1,2,2,2,1,2,1
10257,4,2,2,1,1,5,3,4,4,3,1,0
10257,5,1,1,1,2,3,4,3,1,3,1,0
10257,5,2,2,5,4,1,3,2,3,3,3,1
10257,6,1,1,1,1,2,1,4,1,3,3,1
10257,6,2,2,4,5,1,4,4,1,3,1,0
10257,7,1,1,4,2,2,3,3,3,3,2,0
10257,7,2,2,3,1,5,2,3,2,1,1,1
10257,8,1,1,2,2,4,3,1,4,3,2,1
10257,8,2,2,2,2,3,4,3,1,1,1,0
10258,1,1,1,1,5,1,2,1,3,1,1,1
10258,1,2,2,2,5,4,1,4,2,3,3,0
10258,2,1,1,5,2,1,3,1,3,1,2,0
10258,2,2,2,2,2,5,2,4,3,3,2,1
10258,3,1,1,3,3,3,4,3,4,1,1,1
10258,3,2,2,6,5,2,4,1,2,3,2,0
10258,4,1,1,6,3,3,1,3,4,3,1,1
10258,4,2,2,4,3,4,2,2,2,2,3,0
10258,5,1,1,2,1,4,4,1,1,3,3,1
10258,5,2,2,4,1,1,3,4,4,1,2,0
10258,6,1,1,5,5,1,1,1,1,1,3,1
10258,6,2,2,4,1,2,4,1,3,2,3,0
10258,7,1,1,1,5,5,1,2,4,3,3,1
10258,7,2,2,1,5,1,3,3,2,1,2,0
10258,8,1,1,1,1,1,3,3,1,3,1,0
10258,8,2,2,1,4,3,4,2,4,1,3,1
10259,1,1,1,3,4,5,4,3,3,2,3,1
10259,1,2,2,5,3,2,1,4,2,2,3,0
10259,2,1,1,4,5,5,3,3,4,2,1,1
10259,2,2,2,5,2,2,3,2,3,2,3,0
10259,3,1,1,1,2,2,1,1,1,1,3,0
10259,3,2,2,3,4,3,4,1,2,3,3,1
10259,4,1,1,6,3,1,4,1,2,1,2,0
10259,4,2,2,6,4,4,4,4,3,3,1,1
10259,5,1,1,1,2,3,4,4,1,3,1,0
10259,5,2,2,3,4,5,3,2,4,3,3,1
10259,6,1,1,2,2,3,4,1,4,3,2,0
10259,6,2,2,5,3,2,1,2,4,3,2,1
10259,7,1,1,4,3,4,4,2,1,3,3,1
10259,7,2,2,2,2,2,1,1,3,1,3,0
10259,8,1,1,6,4,4,4,2,3,1,2,1
10259,8,2,2,4,1,2,2,2,3,1,3,0
10260,1,1,1,6,4,4,4,2,3,1,2,1
10260,1,2,2,4,1,2,2,2,3,1,3,0
10260,2,1,1,1,2,2,1,1,1,1,3,0
10260,2,2,2,3,4,3,4,1,2,3,3,1
10260,3,1,1,1,2,3,4,4,1,3,1,0
10260,3,2,2,6,4,5,3,2,4,3,3,1
10260,4,1,1,4,5,5,3,3,4,2,1,1
10260,4,2,2,5,2,2,3,2,3,2,3,0
10260,5,1,1,3,4,5,4,3,3,2,3,1
10260,5,2,2,5,3,2,1,4,2,2,3,0
10260,6,1,1,6,3,1,4,1,2,1,2,0
10260,6,2,2,2,4,4,4,4,3,3,1,1
10260,7,1,1,4,3,4,4,2,1,3,3,1
10260,7,2,2,5,2,2,1,1,3,1,3,0
10260,8,1,1,2,2,3,4,1,4,3,2,1
10260,8,2,2,5,3,2,1,2,4,3,2,0
10261,1,1,1,2,1,5,1,1,1,1,3,0
10261,1,2,2,5,5,3,1,3,4,3,1,1
10261,2,1,1,6,4,2,4,1,4,3,1,1
10261,2,2,2,5,2,2,3,4,1,1,2,0
10261,3,1,1,3,3,4,1,4,1,2,1,0
10261,3,2,2,2,5,3,3,2,2,2,3,1
10261,4,1,1,2,2,2,3,1,3,2,1,0
10261,4,2,2,6,3,3,2,4,1,2,3,1
10261,5,1,1,3,3,3,4,3,4,2,3,0
10261,5,2,2,3,2,4,1,4,2,2,1,1
10261,6,1,1,5,3,1,1,4,1,2,3,0
10261,6,2,2,1,1,5,4,1,1,1,3,1
10261,7,1,1,1,4,4,3,2,1,2,1,1
10261,7,2,2,4,4,1,3,4,3,1,2,0
10261,8,1,1,6,4,2,2,1,3,1,3,1
10261,8,2,2,6,3,3,3,4,2,3,2,0
10262,1,1,1,4,1,4,3,4,3,1,2,1
10262,1,2,2,5,3,2,1,2,1,2,1,0
10262,2,1,1,2,3,4,4,2,4,1,2,1
10262,2,2,2,5,3,4,1,1,4,2,1,0
10262,3,1,1,2,1,1,1,2,4,3,1,0
10262,3,2,2,3,2,5,2,3,2,2,3,1
10262,4,1,1,5,2,3,2,4,1,1,1,0
10262,4,2,2,3,5,5,4,3,3,2,1,1
10262,5,1,1,6,4,4,3,1,3,1,2,0
10262,5,2,2,2,3,3,3,3,2,3,2,1
10262,6,1,1,4,5,1,3,2,3,1,2,0
10262,6,2,2,4,3,5,3,2,1,3,1,1
10262,7,1,1,1,1,2,4,4,4,1,2,0
10262,7,2,2,6,5,4,3,2,1,1,2,1
10262,8,1,1,3,1,5,2,4,2,2,1,0
10262,8,2,2,2,5,5,3,4,1,3,3,1
10266,1,1,1,6,3,2,2,4,3,1,1,0
10266,1,2,2,1,5,2,1,1,2,3,3,1
10266,2,1,1,5,4,1,3,4,1,2,1,1
10266,2,2,2,1,5,2,3,1,3,2,3,0
10266,3,1,1,2,1,5,4,4,3,3,3,1
10266,3,2,2,4,1,1,4,1,3,1,2,0
10266,4,1,1,6,5,2,3,4,3,2,3,1
10266,4,2,2,4,1,3,2,4,4,3,2,0
10266,5,1,1,5,4,4,2,3,1,2,2,1
10266,5,2,2,1,1,2,3,2,3,3,3,0
10266,6,1,1,5,4,4,2,2,2,2,1,1
10266,6,2,2,3,2,3,2,2,3,2,2,0
10266,7,1,1,2,5,5,1,2,2,1,2,1
10266,7,2,2,4,3,1,3,3,2,3,2,0
10266,8,1,1,1,1,5,1,1,4,1,2,0
10266,8,2,2,5,3,3,4,2,3,1,1,1
10270,1,1,1,2,5,5,1,2,2,1,2,1
10270,1,2,2,4,3,1,3,3,2,3,2,0
10270,2,1,1,1,1,5,1,1,4,1,2,0
10270,2,2,2,5,3,3,4,2,3,1,1,1
10270,3,1,1,5,4,4,2,2,2,2,1,1
10270,3,2,2,3,2,3,2,2,3,2,2,0
10270,4,1,1,6,5,2,3,4,3,2,3,1
10270,4,2,2,3,1,3,2,4,4,3,2,0
10270,5,1,1,5,4,1,3,4,1,2,1,1
10270,5,2,2,6,5,2,3,1,3,2,3,0
10270,6,1,1,2,1,5,4,4,3,3,3,0
10270,6,2,2,2,1,1,4,1,3,1,2,1
10270,7,1,1,5,4,4,2,3,1,2,2,1
10270,7,2,2,1,1,2,3,2,3,3,3,0
10270,8,1,1,6,3,2,2,4,3,1,1,0
10270,8,2,2,6,5,2,1,1,2,3,3,1
10271,1,1,1,6,4,2,2,4,1,3,3,1
10271,1,2,2,1,1,1,1,1,3,3,1,0
10271,2,1,1,4,3,4,1,2,1,2,1,0
10271,2,2,2,6,4,2,3,4,2,2,1,1
10271,3,1,1,4,2,4,2,4,3,2,2,1
10271,3,2,2,2,2,3,2,2,1,2,1,0
10271,4,1,1,6,1,2,3,4,2,1,2,0
10271,4,2,2,1,2,2,2,3,3,2,3,1
10271,5,1,1,3,3,5,1,3,3,2,3,1
10271,5,2,2,1,5,4,2,1,2,1,1,0
10271,6,1,1,6,4,4,4,4,4,1,3,1
10271,6,2,2,2,4,2,3,1,1,2,3,0
10271,7,1,1,5,2,4,2,2,1,2,2,0
10271,7,2,2,6,4,3,4,1,4,1,3,1
10271,8,1,1,2,2,3,3,2,2,2,3,0
10271,8,2,2,5,3,4,4,4,4,2,1,1
10272,1,1,1,2,5,2,2,1,3,3,1,1
10272,1,2,2,5,3,4,3,3,2,2,3,0
10272,2,1,1,4,1,5,2,3,1,2,2,0
10272,2,2,2,1,5,5,1,4,3,1,3,1
10272,3,1,1,3,5,5,3,2,4,3,2,1
10272,3,2,2,6,1,4,2,2,1,3,1,0
10272,4,1,1,2,5,1,2,1,4,3,3,1
10272,4,2,2,1,1,1,2,1,2,1,2,0
10272,5,1,1,6,1,1,4,3,1,1,2,0
10272,5,2,2,4,1,5,4,3,4,3,1,1
10272,6,1,1,4,2,5,1,4,2,2,1,1
10272,6,2,2,1,2,1,2,3,3,2,3,0
10272,7,1,1,6,2,4,4,3,2,1,2,0
10272,7,2,2,2,1,5,2,1,4,3,3,1
10272,8,1,1,4,4,3,2,4,4,1,3,1
10272,8,2,2,5,3,3,2,1,2,3,2,0
10273,1,1,1,6,5,5,3,1,1,1,1,1
10273,1,2,2,2,2,2,3,1,4,1,3,0
10273,2,1,1,3,4,4,4,2,2,1,1,1
10273,2,2,2,1,1,2,3,3,4,2,3,0
10273,3,1,1,6,5,5,3,2,1,1,1,1
10273,3,2,2,4,1,4,2,2,3,2,3,0
10273,4,1,1,1,1,2,1,2,4,3,2,0
10273,4,2,2,3,4,4,4,3,4,2,2,1
10273,5,1,1,5,4,4,4,3,2,2,1,1
10273,5,2,2,3,2,2,3,2,4,3,3,0
10273,6,1,1,4,3,1,2,4,2,3,1,0
10273,6,2,2,6,2,4,2,3,4,1,3,1
10273,7,1,1,3,3,3,4,1,4,2,2,0
10273,7,2,2,3,2,5,1,3,2,3,2,1
10273,8,1,1,3,4,5,2,2,2,2,1,1
10273,8,2,2,6,3,3,4,1,1,1,3,0
10274,1,1,1,3,3,3,4,4,4,1,3,1
10274,1,2,2,4,2,1,4,3,1,3,1,0
10274,2,1,1,6,4,2,4,4,4,1,3,0
10274,2,2,2,2,4,5,1,1,3,1,3,1
10274,3,1,1,1,5,3,2,3,4,3,1,1
10274,3,2,2,5,4,5,3,2,2,1,2,0
10274,4,1,1,2,4,1,1,3,3,1,1,0
10274,4,2,2,5,2,4,1,2,1,3,3,1
10274,5,1,1,4,4,3,1,1,3,3,2,0
10274,5,2,2,4,4,3,2,4,1,2,1,1
10274,6,1,1,3,5,1,3,1,3,2,2,0
10274,6,2,2,2,2,4,2,3,2,2,2,1
10274,7,1,1,1,5,2,1,4,2,3,1,0
10274,7,2,2,3,1,4,3,3,2,3,1,1
10274,8,1,1,1,5,1,2,1,3,3,2,0
10274,8,2,2,4,5,4,1,4,2,1,1,1
10275,1,1,1,3,1,4,2,3,2,2,3,0
10275,1,2,2,2,5,5,4,2,3,2,1,1
10275,2,1,1,1,1,4,1,4,4,1,1,1
10275,2,2,2,5,3,1,1,1,1,2,3,0
10275,3,1,1,4,2,3,3,2,2,2,1,0
10275,3,2,2,3,5,4,1,2,3,3,3,1
10275,4,1,1,5,4,2,3,2,3,3,3,0
10275,4,2,2,1,4,3,2,3,3,1,2,1
10275,5,1,1,4,3,4,3,1,4,2,2,0
10275,5,2,2,6,2,2,4,4,1,2,2,1
10275,6,1,1,4,2,5,1,1,4,3,3,1
10275,6,2,2,3,5,1,3,1,1,2,1,0
10275,7,1,1,1,4,5,1,1,3,3,2,0
10275,7,2,2,5,5,1,1,4,1,1,1,1
